Theta_deg,2Theta_deg,Measured_Reflectivity,Fitted_Reflectivity
0.2827663831915958,0.5655327663831916,0.30788497259044734,0.21349016046869207
0.28524262131065536,0.5704852426213107,0.31254344600338574,0.21844483841560278
0.28771885942971487,0.5754377188594297,0.331141963781842,0.22371167339205866
0.2901950975487744,0.5803901950975489,0.3413823052852033,0.2292853295713751
0.29267133566783393,0.5853426713356679,0.35069184255445895,0.2351601679523525
0.2951475737868935,0.590295147573787,0.36023483695259934,0.24133025202425631
0.297623811905953,0.595247623811906,0.3646532604371982,0.24778935372630972
0.3001000500250125,0.600200100050025,0.3813974840863318,0.2545309596957002
0.30257628814407206,0.6051525762881441,0.39322967209690546,0.2615482777978084
0.30505252626313156,0.6101050525262631,0.4019792183267158,0.26883424393208166
0.3075287643821911,0.6150575287643822,0.41763391864393734,0.27638152910671643
0.3100050025012506,0.6200100050025013,0.43316970413920614,0.28418254677502824
0.3124812406203102,0.6249624812406204,0.45512339377663324,0.29222946042614584
0.3149574787393697,0.6299149574787394,0.4559448739331065,0.3005141914223979
0.31743371685842925,0.6348674337168585,0.468808229079459,0.30902842707553196
0.31990995497748875,0.6398199099549775,0.47880048852867135,0.31776362895365634
0.3223861930965483,0.6447723861930966,0.4775807492618576,0.32671104141057383
0.3248624312156078,0.6497248624312156,0.5039815814677884,0.3358617003289545
0.3273386693346673,0.6546773386693346,0.5171323922648331,0.3452064420685831
0.3298149074537269,0.6596298149074538,0.5487205533431805,0.35473591261071563
0.3322911455727864,0.6645822911455728,0.5401121540208262,0.3644405768893842
0.33476738369184594,0.6695347673836919,0.5566763999655084,0.37431072830030737
0.33724362181090545,0.6744872436218109,0.5663418071542281,0.3843364983778833
0.339719859929965,0.67943971985993,0.5689096735484688,0.39450786663058796
0.3421960980490245,0.684392196098049,0.601564240515001,0.4048146705249301
0.34467233616808407,0.6893446723361681,0.6105260159178154,0.41524661560798687
0.3471485742871436,0.6942971485742871,0.6232261338397476,0.4257932857583893
0.34962481240620313,0.6992496248124063,0.6194477498264039,0.43644415355551747
0.35210105052526264,0.7042021010505253,0.6534574123600974,0.44718859075654094
0.3545772886443222,0.7091545772886444,0.6381256372602929,0.45801587887083806
0.3570535267633817,0.7141070535267634,0.6693647723856664,0.46891521982123313
0.35952976488244126,0.7190595297648825,0.6972311752548583,0.47987574668140665
0.36200600300150076,0.7240120060030015,0.6762010470335007,0.49088653447875785
0.3644822411205603,0.7289644822411206,0.6916297447853462,0.5019366110519442
0.36695847923961983,0.7339169584792397,0.7095627481322285,0.513014967952265
0.36943471735867933,0.7388694347173587,0.7137999809921804,0.5241105713780109
0.3719109554777389,0.7438219109554778,0.71275237809414,0.5352123731308841
0.3743871935967984,0.7487743871935968,0.740733764774148,0.5463093215835639
0.37686343171585795,0.7537268634317159,0.7380095913791758,0.5573903726474905
0.37933966983491746,0.7586793396698349,0.7650713219522476,0.5684445007299412
0.381815907953977,0.763631815907954,0.75849805159046,0.5794607096694823
0.3842921460730365,0.768584292146073,0.7963325460638006,0.5904280436389145
0.3867683841920961,0.7735367683841922,0.777818784697455,0.6013355980048579
0.3892446223111556,0.7784892446223112,0.7917305463948868,0.6121725301331719
0.39172086043021515,0.7834417208604303,0.813560766840602,0.6229280701294598
0.39419709854927465,0.7883941970985493,0.7966078689311709,0.6335915315039805
0.3966733366683342,0.7933466733366684,0.8218772760209585,0.644152321750366
0.3991495747873937,0.7982991495747874,0.8424142908519733,0.6545999528276335
0.4016258129064533,0.8032516258129065,0.8128942017501728,0.6649240515350753
0.4041020510255128,0.8082041020510256,0.8416927283406609,0.6751143697697314
0.40657828914457234,0.8131565782891447,0.8486687779305487,0.6851607946562585
0.40905452726363184,0.8181090545272637,0.8609672123998832,0.6950533585391457
0.41153076538269134,0.8230615307653827,0.8403171486946835,0.704782248827369
0.4140070035017509,0.8280140070035018,0.8439607787279549,0.7143378176817158
0.4164832416208104,0.8329664832416208,0.8721910673656319,0.7237105915351968
0.41895947973986997,0.8379189594797399,0.8732734541061389,0.7328912804370958
0.42143571785892947,0.8428714357178589,0.8762444644653751,0.7418707872114174
0.42391195597798903,0.8478239119559781,0.8806558369514671,0.7506402164206707
0.42638819409704853,0.8527763881940971,0.8698481207859258,0.7591908831261195
0.4288644322161081,0.8577288644322162,0.884158677513551,0.7675143214358394
0.4313406703351676,0.8626813406703352,0.8868120175852466,0.7756022928321396
0.43381690845422716,0.8676338169084543,0.8748585229715761,0.7834467942701284
0.43629314657328666,0.8725862931465733,0.910075430037917,0.7910400660394291
0.4387693846923462,0.8775387693846924,0.8921189017031126,0.7983745993812978
0.4412456228114057,0.8824912456228114,0.8700750899509593,0.8054431438536352
0.4437218609304653,0.8874437218609306,0.8942687155118667,0.8122387144366477
0.4461980990495248,0.8923961980990496,0.8718134113615598,0.8187545983721607
0.4486743371685843,0.8973486743371686,0.8939410081229215,0.8249843617298745
0.45115057528764385,0.9023011505752877,0.897158725475852,0.8309218556941059
0.45362681340670336,0.9072536268134067,0.8688912444625843,0.8365612225648551
0.4561030515257629,0.9122061030515258,0.8898507003112289,0.8418969014673283
0.4585792896448224,0.9171585792896448,0.8796118344383035,0.8469236337643151
0.461055527763882,0.922111055527764,0.8815345226080155,0.8516364681661537
0.4635317658829415,0.927063531765883,0.8916395471392538,0.8560307655332893
0.46600800400200104,0.9320160080040021,0.8595554529083744,0.8601022033667559
0.46848424212106055,0.9369684842421211,0.8483760941425426,0.8638467799822244
0.4709604802401201,0.9419209604802402,0.8416364149631638,0.8672608183635712
0.4734367183591796,0.9468734367183592,0.8371869458923475,0.8703409696922464
0.47591295647823917,0.9518259129564783,0.8407329049000318,0.8730842165490467
0.4783891945972987,0.9567783891945973,0.8397437539707219,0.8754878757852244
0.48086543271635823,0.9617308654327165,0.8322926857304268,0.8775496010601939
0.48334167083541774,0.9666833416708355,0.8320647963529461,0.8792673850434357
0.48581790895447724,0.9716358179089545,0.8146798772726774,0.880639561278527
0.4882941470735368,0.9765882941470736,0.8244142264546755,0.8816648057075764
0.4907703851925963,0.9815407703851926,0.7956119138681427,0.8823421378546624
0.49324662331165586,0.9864932466233117,0.822661535191232,0.8826709216672404
0.49572286143071537,0.9914457228614307,0.7890533196787165,0.8826508660148001
0.4981990995497749,0.9963981990995499,0.7627771323072761,0.8822820248444163
0.5006753376688344,1.0013506753376689,0.7511448858093602,0.8815647969931665
0.503151575787894,1.006303151575788,0.7592707832116418,0.8804999256577407
0.5056278139069535,1.011255627813907,0.741453102295571,0.8790884975219005
0.508104052026013,1.016208104052026,0.74167346194503,0.8773319415427971
0.5105802901450726,1.0211605802901451,0.7285658765548705,0.875232027397488
0.5130565282641322,1.0261130565282643,0.712029730335185,0.8727908635913375
0.5155327663831917,1.0310655327663834,0.6930448563569092,0.8700108952303202
0.5180090045022512,1.0360180090045024,0.6752028792860688,0.8668949014595776
0.5204852426213107,1.0409704852426214,0.6750929093143803,0.8634459925709245
0.5229614807403703,1.0459229614807406,0.6767876160428341,0.8596676067823057
0.5254377188594298,1.0508754377188596,0.6587015095165568,0.855563506692559
0.5279139569784893,1.0558279139569786,0.632777221116451,0.851137775415141
0.5303901950975488,1.0607803901950976,0.6345633398838885,0.8463948123947992
0.5328664332166083,1.0657328664332166,0.6244743275408617,0.8413393289114927
0.5353426713356679,1.0706853426713359,0.6006704741162009,0.8359763432761671
0.5378189094547274,1.0756378189094549,0.5978756508838399,0.8303111757232986
0.5402951475737869,1.0805902951475739,0.5846883116466881,0.8243494430054223
0.5427713856928464,1.0855427713856929,0.5619873810505018,0.8180970526951528
0.5452476238119061,1.0904952476238121,0.5623541231846666,0.8115601972004981
0.5477238619309656,1.0954477238619311,0.551478968681582,0.8047453474995564
0.5502001000500251,1.1004002001000501,0.2713360038956581,0.396164813209226
0.5526763381690847,1.1053526763381694,0.2624955190480295,0.3889658785709192
0.5551525762881442,1.1103051525762884,0.24478625531218456,0.381724316410363
0.5576288144072037,1.1152576288144074,0.23822826887037113,0.3744471153675581
0.5601050525262632,1.1202101050525264,0.23524823966101738,0.36714118463976547
0.5625812906453228,1.1251625812906456,0.2271471346837783,0.3598133460914338
0.5650575287643823,1.1301150575287646,0.21920930340970637,0.35247032669124173
0.5675337668834418,1.1350675337668836,0.22193155210647328,0.3451187512806587
0.5700100050025013,1.1400200100050026,0.20398069173653863,0.33776513567760097
0.5724862431215608,1.1449724862431216,0.19817912622504752,0.33041588011793027
0.5749624812406204,1.1499249624812409,0.19032996689821566,0.32307726303675416
0.5774387193596799,1.1548774387193599,0.18237195353300584,0.3157554351907086
0.5799149574787394,1.159829914957479,0.1729296134781519,0.3084564141216657
0.582391195597799,1.164782391195598,0.1689824553359464,0.3011860789616006
0.5848674337168586,1.1697348674337171,0.15873580097154658,0.29395016557765896
0.5873436718359181,1.1746873436718361,0.15375752330494968,0.28675426205581594
0.5898199099549776,1.1796398199099551,0.14712825039332691,0.279603804520891
0.5922961480740371,1.1845922961480742,0.14247925614893794,0.27250407329009463
0.5947723861930967,1.1895447723861934,0.14134188104908735,0.26546018935670856
0.5972486243121562,1.1944972486243124,0.12742106874205414,0.25847711119998856
0.5997248624312157,1.1994497248624314,0.12708155524285322,0.25155963191685055
0.6022011005502752,1.2044022011005504,0.11776232524910375,0.24471237667046278
0.6046773386693347,1.2093546773386694,0.1149588189622308,0.2379398004504022
0.6071535767883943,1.2143071535767886,0.11289151764904438,0.23124618613863854
0.6096298149074538,1.2192596298149077,0.1066807221219357,0.22463564287523066
0.6121060530265133,1.2242121060530267,0.10062708611483866,0.21811210471725945
0.6145822911455728,1.2291645822911457,0.09713098421516499,0.21167932958422447
0.6170585292646324,1.234117058529265,0.0952500044076253,0.2053408984828184
0.619534767383692,1.239069534767384,0.08960012854230849,0.19910021500374683
0.6220110055027515,1.244022011005503,0.08737730071428837,0.19296050508301382
0.624487243621811,1.248974487243622,0.0838502498310774,0.186924817019899
0.6269634817408706,1.2539269634817412,0.07989756364635962,0.18099602174365215
0.6294397198599301,1.2588794397198602,0.08027324326950448,0.17517681332079144
0.6319159579789896,1.2638319159579792,0.07576224787889833,0.16946970969473804
0.6343921960980491,1.2687843921960982,0.07031041005811572,0.16387705364942973
0.6368684342171087,1.2737368684342174,0.07035931247917482,0.1584010139884499
0.6393446723361682,1.2786893446723364,0.06732058301163882,0.15304358692115372
0.6418209104552277,1.2836418209104554,0.06685157126518648,0.1478065976472183
0.6442971485742872,1.2885942971485744,0.06343273591849583,0.14269170213102345
0.6467733866933467,1.2935467733866934,0.062449479096829984,0.1377003890572588
0.6492496248124063,1.2984992496248127,0.06155053602106581,0.1328339819591541
0.6517258629314658,1.3034517258629317,0.060560573457841,0.12809364151077604
0.6542021010505253,1.3084042021010507,0.057586661330011044,0.12348036797484976
0.6566783391695848,1.3133566783391697,0.05736942211285088,0.11899500379764447
0.6591545772886445,1.318309154577289,0.05642397905504335,0.11463823634251351
0.661630815407704,1.323261630815408,0.05559838126474329,0.11041060075377972
0.6641070535267635,1.328214107053527,0.05708657736278445,0.10631248294273755
0.666583291645823,1.333166583291646,0.055555460041829624,0.10234412268766038
0.6690595297648826,1.3381190595297652,0.05392320809808847,0.09850561683981744
0.6715357678839421,1.3430715357678842,0.05559242345910936,0.09479692262762765
0.6740120060030016,1.3480240120060032,0.05658513862465013,0.09121786105121718
0.6764882441220611,1.3529764882441222,0.05581540945663808,0.08776812035979584
0.6789644822411207,1.3579289644822414,0.053948625836303075,0.08444725960440709
0.6814407203601802,1.3628814407203604,0.05515902525354388,0.08125471225877977
0.6839169584792397,1.3678339169584794,0.05709142953957131,0.07818978990116011
0.6863931965982992,1.3727863931965985,0.055993554648295835,0.07525168595018328
0.6888694347173587,1.3777388694347175,0.05764170166673718,0.07243947944801078
0.6913456728364183,1.3826913456728367,0.05869458968402465,0.06975213888414031
0.6938219109554778,1.3876438219109557,0.05805065689525636,0.06718852605347878
0.6962981490745374,1.3925962981490747,0.05974846683971779,0.06474739994244787
0.6987743871935969,1.3975487743871937,0.057856914080346836,0.06242742063708892
0.7012506253126565,1.402501250625313,0.06094841188246071,0.06022715324730899
0.703726863431716,1.407453726863432,0.06281594113074952,0.05814507184161415
0.7062031015507755,1.412406203101551,0.06307160884727372,0.05617956338685641
0.708679339669835,1.41735867933967,0.06715931528308144,0.05432893168771978
0.7111555777888946,1.4223111555777892,0.06545374700300413,0.05259140132085971
0.7136318159079541,1.4272636318159082,0.06782278114041959,0.05096512155880187
0.7161080540270136,1.4322161080540272,0.06984053085211545,0.04944817027889741
0.7185842921460731,1.4371685842921462,0.07271400506538109,0.04803855785282507
0.7210605302651327,1.4421210605302655,0.0711177263111457,0.04673423101231427
0.7235367683841922,1.4470735367683845,0.0755181005585527,0.04553307668695581
0.7260130065032517,1.4520260130065035,0.07580226600699187,0.044432925810148814
0.7284892446223112,1.4569784892446225,0.07624219409993109,0.04343155708941877
0.7309654827413707,1.4619309654827415,0.07953884057583085,0.042526700737522544
0.7334417208604304,1.4668834417208607,0.08085674471997317,0.04171604216093385
0.7359179589794899,1.4718359179589797,0.08151101836237715,0.04099722560248113
0.7383941970985494,1.4767883941970987,0.08398170739030254,0.04036785773508223
0.7408704352176089,1.4817408704352177,0.08504470151872752,0.039825511203691266
0.7433466733366685,1.486693346673337,0.08733187616601387,0.0393677281127416
0.745822911455728,1.491645822911456,0.08970535114564304,0.038992023456531195
0.7482991495747875,1.496598299149575,0.0926066531692051,0.03869588849016079
0.750775387693847,1.501550775387694,0.09036500987794704,0.0384767940387899
0.7532516258129066,1.5065032516258132,0.09667669753003397,0.03833219374313293
0.7557278639319661,1.5114557278639322,0.09247632333934466,0.03825952723926608
0.7582041020510256,1.5164082041020512,0.09661031212152543,0.03825622327096423
0.7606803401700851,1.5213606803401702,0.09923925195349581,0.03831970273293001
0.7631565782891447,1.5263131565782895,0.10030501995350626,0.03844738164341728
0.7656328164082042,1.5312656328164085,0.1004197475751477,0.03863667404488667
0.7681090545272637,1.5362181090545275,0.10249508770549878,0.03888499483146459
0.7705852926463232,1.5411705852926465,0.10345915106982387,0.039189762502103646
0.7730615307653828,1.5461230615307655,0.1046720948796077,0.03954840183846968
0.7755377688844424,1.5510755377688847,0.10830386493645398,0.03995834650669931
0.7780140070035019,1.5560280140070037,0.10881323139781553,0.04041704158229104
0.7804902451225614,1.5609804902451228,0.10834349992487322,0.04092194599750631
0.7829664832416209,1.5659329664832418,0.11217594087977394,0.041470534910765154
0.7854427213606805,1.570885442721361,0.11235018266294487,0.04206030199763012
0.78791895947974,1.57583791895948,0.11431354208053232,0.04268876166307278
0.7903951975987995,1.580790395197599,0.1150627846702796,0.043353451174816274
0.792871435717859,1.585742871435718,0.1135525612515112,0.044051932717643794
0.7953476738369186,1.5906953476738372,0.11494936075591446,0.044781795368654176
0.7978239119559781,1.5956478239119563,0.1181175278184952,0.04554065699353365
0.8003001500750376,1.6006003001500753,0.11871243274424571,0.046326166063999495
0.8027763881940971,1.6055527763881943,0.11836695731490635,0.04713600339665133
0.8052526263131566,1.6105052526263133,0.11932284687953441,0.047967883813543936
0.8077288644322163,1.6154577288644325,0.12205722404618803,0.048819557724873446
0.8102051025512758,1.6204102051025515,0.11928172765422025,0.04968881263423542
0.8126813406703353,1.6253626813406705,0.12186756523742298,0.05057347456698865
0.8151575787893948,1.6303151575787895,0.12097129821087786,0.05147140942231673
0.8176338169084544,1.6352676338169088,0.12134284424243424,0.052380524249648855
0.8201100550275139,1.6402201100550278,0.12409048578987497,0.053298768450155555
0.8225862931465734,1.6451725862931468,0.12386821831353471,0.05422413490409633
0.8250625312656329,1.6501250625312658,0.1240605581549409,0.055154661024844884
0.8275387693846925,1.655077538769385,0.1251162390499865,0.056088429740474434
0.830015007503752,1.660030015007504,0.122837011330936,0.057023570403828286
0.8324912456228115,1.664982491245623,0.12407670818715733,0.05795825963205269
0.834967483741871,1.669934967483742,0.12220814939838757,0.058890722076604174
0.8374437218609306,1.6748874437218613,0.12327285175840426,0.05981923112479313
0.8399199599799901,1.6798399199599803,0.12227193381765478,0.06074210953395661
0.8423961980990496,1.6847923961980993,0.1224622598782358,0.06165772999939244
0.8448724362181091,1.6897448724362183,0.12308579042487561,0.06256451565721789
0.8473486743371687,1.6946973486743373,0.12015574780356891,0.06346094052335159
0.8498249124562283,1.6996498249124565,0.1250466421671396,0.06434552986983892
0.8523011505752878,1.7046023011505755,0.11895277476059751,0.06521686053977652
0.8547773886943473,1.7095547773886945,0.11806131449166478,0.06607356120210955
0.8572536268134068,1.7145072536268136,0.12174959712142952,0.06691431254759997
0.8597298649324664,1.7194597298649328,0.12044769742921736,0.06773784742728645
0.8622061030515259,1.7244122061030518,0.11945077876109383,0.06854295093477385
0.8646823411705854,1.7293646823411708,0.11870634245906125,0.06932846043370494
0.8671585792896449,1.7343171585792898,0.11677915610909628,0.0700932655317877
0.8696348174087045,1.739269634817409,0.11439149699442615,0.07083630800275736
0.872111055527764,1.744222111055528,0.11518446033888698,0.07155658165767158
0.8745872936468235,1.749174587293647,0.11294760554493548,0.07225313216694089
0.877063531765883,1.754127063531766,0.11476692431785179,0.07292505683450873
0.8795397698849426,1.7590795397698853,0.11182529111591837,0.07357150432560021
0.8820160080040021,1.7640320160080043,0.10961395562795724,0.07419167434946498
0.8844922461230617,1.7689844922461233,0.10933159678892793,0.07478481729854344
0.8869684842421212,1.7739369684842423,0.10936613049029713,0.07535023384548747
0.8894447223611807,1.7788894447223613,0.10657597037854616,0.07588727449946811
0.8919209604802403,1.7838419209604806,0.10492840128325095,0.0763953391232028
0.8943971985992998,1.7887943971985996,0.10533962886948492,0.07687387641213303
0.8968734367183593,1.7937468734367186,0.10401922124769715,0.0773223833371808
0.8993496748374188,1.7986993496748376,0.10150977681358606,0.07774040455250805
0.9018259129564784,1.8036518259129568,0.10019225225144951,0.07812753176969804
0.9043021510755379,1.8086043021510758,0.09983925191527183,0.078483403099774
0.9067783891945974,1.8135567783891948,0.09592266722632171,0.07880770236445857
0.9092546273136569,1.8185092546273138,0.09454644837818196,0.0791001583780742
0.9117308654327165,1.823461730865433,0.09406906043592964,0.07936054420147313
0.914207103551776,1.828414207103552,0.09327948385396971,0.07958867636937551
0.9166833416708355,1.833366683341671,0.0924722553618044,0.07978441409248423
0.919159579789895,1.83831915957979,0.09248980492307338,0.07994765843573284
0.9216358179089545,1.843271635817909,0.09005754104411223,0.08007835147401077
0.9241120560280142,1.8482241120560283,0.08711437469850045,0.08017647542669458
0.9265882941470737,1.8531765882941473,0.08569513052807858,0.0802420517723043
0.9290645322661332,1.8581290645322663,0.0828377736939382,0.08027514034458393
0.9315407703851927,1.8630815407703853,0.08245141606791152,0.08027583841129246
0.9340170085042523,1.8680340170085046,0.08048669152782434,0.08024427973697669
0.9364932466233118,1.8729864932466236,0.0795746652884565,0.08018063363097676
0.9389694847423713,1.8779389694847426,0.07657764971710933,0.08008510398190062
0.9414457228614308,1.8828914457228616,0.07647492349033437,0.07995792827978551
0.9439219609804904,1.8878439219609808,0.07593135391759376,0.07979937662714494
0.9463981990995499,1.8927963981990998,0.07244621074670879,0.07960975074008045
0.9488744372186094,1.8977488744372188,0.0713318260772565,0.07938938294062055
0.9513506753376689,1.9027013506753379,0.06996318330096328,0.07913863514142497
0.9538269134567285,1.907653826913457,0.06718458324257635,0.07885789782397651
0.956303151575788,1.912606303151576,0.06616281599189208,0.07854758901135857
0.9587793896948476,1.917558779389695,0.06430931017751097,0.07820815323669682
0.961255627813907,1.922511255627814,0.06275260598828439,0.07784006050832237
0.9637318659329666,1.9274637318659331,0.06032576078768401,0.07744380527269074
0.9662081040520262,1.9324162081040523,0.05943832730332921,0.07701990537606926
0.9686843421710857,1.9373686843421714,0.05824306031231647,0.07656890102598457
0.9711605802901452,1.9423211605802904,0.05744265483457475,0.07609135375339607
0.9736368184092047,1.9472736368184094,0.055427116170781394,0.07558784537654202
0.9761130565282643,1.9522261130565286,0.05479260544163035,0.07505897696737883
0.9785892946473238,1.9571785892946476,0.05093919313372333,0.07450536782151305
0.9810655327663833,1.9621310655327666,0.050658454144556185,0.0739276544325
0.9835417708854428,1.9670835417708856,0.04862821810235455,0.07332648947136146
0.9860180090045024,1.9720360180090049,0.04854946863011254,0.07270254077214998
0.9884942471235619,1.9769884942471239,0.04498494726265557,0.07205649032436351
0.9909704852426214,1.9819409704852429,0.04353522134894001,0.07138903327299018
0.9934467233616809,1.9868934467233619,0.0422833579636326,0.0707008769269402
0.9959229614807406,1.991845922961481,0.03995243090987212,0.06999273977659547
0.9983991995998001,1.9967983991996001,0.03957732921903597,0.06926535052118656
1.0008754377188596,2.001750875437719,0.038103283491572125,0.06851944710667869
1.003351675837919,2.006703351675838,0.03730256771260394,0.06775577577482916
1.0058279139569786,2.011655827913957,0.036106135836375716,0.06697509012404912
1.008304152076038,2.016608304152076,0.03562821612976412,0.06617815018268414
1.0107803901950976,2.021560780390195,0.03388859892421004,0.06536572149529796
1.013256628314157,2.026513256628314,0.03192174762141487,0.06453857422252718
