Lot,Wafer,Measurement,Temperature_C,Pressure_Torr,TMA_Pulse_s,H2O_Pulse_s,Purge_s,GPC_nm_per_cycle,Film_Thickness_nm,Thickness_Uniformity_1sigma_%,Film_Stress_MPa,Film_Density_g_cm3,Surface_Roughness_nm_RMS,Defect_Density_per_cm2,Cycle_Time_s,Throughput_cycles_per_hour,Thickness_Deviation_%,Thickness_OK,Uniformity_OK,Stress_OK,Density_OK,Roughness_OK,Defectivity_OK,Measurement_OK,GPC_OK,Process_OK,Process_State
1,7,3,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0980621274398213,10.017753030659218,0.9816808789531544,49.97144867301057,2.995213235543001,0.2080759128662092,5.168275107276241,11.635158200952198,309.40705212803925,0.1775303065921818,True,True,True,True,True,True,True,True,True,Before Correction
1,7,4,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0974312111126305,9.994539785625438,0.9816808789531544,49.97144867301057,2.995213235543001,0.2080759128662092,5.168275107276241,11.635158200952198,309.40705212803925,-0.054602143745619,True,True,True,True,True,True,True,True,True,Before Correction
1,7,5,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0975061936315087,9.99847746637653,0.9816808789531544,49.97144867301057,2.995213235543001,0.2080759128662092,5.168275107276241,11.635158200952198,309.40705212803925,-0.0152253362347032,True,True,True,True,True,True,True,True,True,Before Correction
1,8,1,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0994290102369602,9.998742177941793,0.9680339116995502,48.47879023298447,2.9821264456803585,0.2097345212909789,5.569559043000891,11.635158200952198,309.40705212803925,-0.0125782205820712,True,True,True,True,True,True,True,True,True,Before Correction
1,8,2,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0982579900611484,9.975081208367122,0.9680339116995502,48.47879023298447,2.9821264456803585,0.2097345212909789,5.569559043000891,11.635158200952198,309.40705212803925,-0.2491879163287791,True,True,True,True,True,True,True,True,True,Before Correction
1,8,3,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0986351649358612,9.937003224369676,0.9680339116995502,48.47879023298447,2.9821264456803585,0.2097345212909789,5.569559043000891,11.635158200952198,309.40705212803925,-0.6299677563032446,True,True,True,True,True,True,True,True,True,Before Correction
1,8,4,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0984302443191041,9.956728235044364,0.9680339116995502,48.47879023298447,2.9821264456803585,0.2097345212909789,5.569559043000891,11.635158200952198,309.40705212803925,-0.4327176495563734,True,True,True,True,True,True,True,True,True,Before Correction
1,8,5,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0985126142312331,9.959731525404582,0.9680339116995502,48.47879023298447,2.9821264456803585,0.2097345212909789,5.569559043000891,11.635158200952198,309.40705212803925,-0.4026847459541826,True,True,True,True,True,True,True,True,True,Before Correction
1,9,1,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0982114519501046,10.068870308265923,0.9699415475013528,48.91394277466132,2.9788309263628743,0.2073350560214083,5.377302824864945,11.635158200952198,309.40705212803925,0.6887030826592522,True,True,True,True,True,True,True,True,True,Before Correction
1,9,2,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.098022580914101,10.057042703334812,0.9699415475013528,48.91394277466132,2.9788309263628743,0.2073350560214083,5.377302824864945,11.635158200952198,309.40705212803925,0.5704270333481176,True,True,True,True,True,True,True,True,True,Before Correction
1,9,3,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0978828345649931,10.024390111889655,0.9699415475013528,48.91394277466132,2.9788309263628743,0.2073350560214083,5.377302824864945,11.635158200952198,309.40705212803925,0.24390111889657,True,True,True,True,True,True,True,True,True,Before Correction
1,9,4,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0988109105133933,10.031315004679971,0.9699415475013528,48.91394277466132,2.9788309263628743,0.2073350560214083,5.377302824864945,11.635158200952198,309.40705212803925,0.3131500467997306,True,True,True,True,True,True,True,True,True,Before Correction
1,9,5,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0984239163547837,10.02986650281754,0.9699415475013528,48.91394277466132,2.9788309263628743,0.2073350560214083,5.377302824864945,11.635158200952198,309.40705212803925,0.2986650281753888,True,True,True,True,True,True,True,True,True,Before Correction
1,10,1,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0984243074208757,9.97629848720479,0.9862491215956892,49.79295862982904,2.987000528455719,0.2068296166623401,5.485049435229526,11.635158200952198,309.40705212803925,-0.2370151279520982,True,True,True,True,True,True,True,True,True,Before Correction
1,10,2,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0988437655253225,9.96397502322179,0.9862491215956892,49.79295862982904,2.987000528455719,0.2068296166623401,5.485049435229526,11.635158200952198,309.40705212803925,-0.360249767782097,True,True,True,True,True,True,True,True,True,Before Correction
1,10,3,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0988399866340779,10.006758080200903,0.9862491215956892,49.79295862982904,2.987000528455719,0.2068296166623401,5.485049435229526,11.635158200952198,309.40705212803925,0.0675808020090507,True,True,True,True,True,True,True,True,True,Before Correction
1,10,4,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.0988777369918866,9.9813351440783,0.9862491215956892,49.79295862982904,2.987000528455719,0.2068296166623401,5.485049435229526,11.635158200952198,309.40705212803925,-0.1866485592170086,True,True,True,True,True,True,True,True,True,Before Correction
1,10,5,200.45707561963164,0.9688004768127852,1.011256767937097,1.0141084707458683,4.804896481134616,0.098857803900415,10.002668655501267,0.9862491215956892,49.79295862982904,2.987000528455719,0.2068296166623401,5.485049435229526,11.635158200952198,309.40705212803925,0.0266865550126738,True,True,True,True,True,True,True,True,True,Before Correction
2,1,1,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0974746903093251,9.878511200787242,1.1513740384191713,54.776392039490304,2.9972816024671607,0.1956777980930666,5.808103983831857,12.066114573901244,298.35619228966425,-1.2148879921275757,True,True,True,True,True,True,True,True,True,Before Correction
2,1,2,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0968324632069452,9.867221033720451,1.1513740384191713,54.776392039490304,2.9972816024671607,0.1956777980930666,5.808103983831857,12.066114573901244,298.35619228966425,-1.3277896627954888,True,True,True,True,True,True,True,True,True,Before Correction
2,1,3,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0971945457561667,9.856979024092876,1.1513740384191713,54.776392039490304,2.9972816024671607,0.1956777980930666,5.808103983831857,12.066114573901244,298.35619228966425,-1.4302097590712393,True,True,True,True,True,True,True,True,True,Before Correction
2,1,4,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0971840691271759,9.839677361971422,1.1513740384191713,54.776392039490304,2.9972816024671607,0.1956777980930666,5.808103983831857,12.066114573901244,298.35619228966425,-1.603226380285783,True,True,True,True,True,True,True,True,True,Before Correction
2,1,5,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0977222855999613,9.852758868473218,1.1513740384191713,54.776392039490304,2.9972816024671607,0.1956777980930666,5.808103983831857,12.066114573901244,298.35619228966425,-1.4724113152678164,True,True,True,True,True,True,True,True,True,Before Correction
2,2,1,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0979790188629935,9.848907917025157,1.1175491515784926,54.84332406798793,3.0023210009272843,0.1977824730996519,6.037292424221205,12.066114573901244,298.35619228966425,-1.51092082974845,True,True,True,True,True,True,True,True,True,Before Correction
2,2,2,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0982605506838761,9.847883100515778,1.1175491515784926,54.84332406798793,3.0023210009272843,0.1977824730996519,6.037292424221205,12.066114573901244,298.35619228966425,-1.521168994842217,True,True,True,True,True,True,True,True,True,Before Correction
2,2,3,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0978624852248247,9.85380020128711,1.1175491515784926,54.84332406798793,3.0023210009272843,0.1977824730996519,6.037292424221205,12.066114573901244,298.35619228966425,-1.4619979871289068,True,True,True,True,True,True,True,True,True,Before Correction
2,2,4,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0982562701455364,9.85252816264933,1.1175491515784926,54.84332406798793,3.0023210009272843,0.1977824730996519,6.037292424221205,12.066114573901244,298.35619228966425,-1.4747183735067004,True,True,True,True,True,True,True,True,True,Before Correction
2,2,5,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0987508550298792,9.88839119089037,1.1175491515784926,54.84332406798793,3.0023210009272843,0.1977824730996519,6.037292424221205,12.066114573901244,298.35619228966425,-1.1160880910962945,True,True,True,True,True,True,True,True,True,Before Correction
2,3,1,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0972892030542583,9.855550175243076,1.0881709745233898,54.5802901483864,2.9988852368187127,0.1997856876513048,5.563595070307651,12.066114573901244,298.35619228966425,-1.4444982475692392,True,True,True,True,True,True,True,True,True,Before Correction
2,3,2,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.097614665439622,9.862823027889547,1.0881709745233898,54.5802901483864,2.9988852368187127,0.1997856876513048,5.563595070307651,12.066114573901244,298.35619228966425,-1.3717697211045277,True,True,True,True,True,True,True,True,True,Before Correction
2,3,3,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0976703315297296,9.85739557031233,1.0881709745233898,54.5802901483864,2.9988852368187127,0.1997856876513048,5.563595070307651,12.066114573901244,298.35619228966425,-1.4260442968767073,True,True,True,True,True,True,True,True,True,Before Correction
2,3,4,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0974060712457729,9.863835250315065,1.0881709745233898,54.5802901483864,2.9988852368187127,0.1997856876513048,5.563595070307651,12.066114573901244,298.35619228966425,-1.3616474968493542,True,True,True,True,True,True,True,True,True,Before Correction
2,3,5,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0985721638967884,9.843521024559044,1.0881709745233898,54.5802901483864,2.9988852368187127,0.1997856876513048,5.563595070307651,12.066114573901244,298.35619228966425,-1.5647897544095637,True,True,True,True,True,True,True,True,True,Before Correction
2,4,1,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.096989810866127,9.87789491680575,1.1871816404281397,58.076064331590295,2.9914493786566343,0.195063379918276,5.809016544517315,12.066114573901244,298.35619228966425,-1.2210508319424918,True,True,True,True,True,True,True,True,True,Before Correction
2,4,2,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.097519069262474,9.848722478600552,1.1871816404281397,58.076064331590295,2.9914493786566343,0.195063379918276,5.809016544517315,12.066114573901244,298.35619228966425,-1.512775213994466,True,True,True,True,True,True,True,True,True,Before Correction
2,4,3,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0971730211682865,9.858772521948078,1.1871816404281397,58.076064331590295,2.9914493786566343,0.195063379918276,5.809016544517315,12.066114573901244,298.35619228966425,-1.4122747805192226,True,True,True,True,True,True,True,True,True,Before Correction
2,4,4,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0968733992471445,9.850369616904432,1.1871816404281397,58.076064331590295,2.9914493786566343,0.195063379918276,5.809016544517315,12.066114573901244,298.35619228966425,-1.4963038309556786,True,True,True,True,True,True,True,True,True,Before Correction
2,4,5,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0972059517426528,9.84882746672055,1.1871816404281397,58.076064331590295,2.9914493786566343,0.195063379918276,5.809016544517315,12.066114573901244,298.35619228966425,-1.511725332794498,True,True,True,True,True,True,True,True,True,Before Correction
2,5,1,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0975025672673011,9.897437378773114,1.1462203902548542,56.18371298016972,2.9980843584391037,0.1972233960138377,5.742906887223071,12.066114573901244,298.35619228966425,-1.0256262122688575,True,True,True,True,True,True,True,True,True,Before Correction
2,5,2,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0976898486978399,9.902134848468936,1.1462203902548542,56.18371298016972,2.9980843584391037,0.1972233960138377,5.742906887223071,12.066114573901244,298.35619228966425,-0.978651515310638,True,True,True,True,True,True,True,True,True,Before Correction
2,5,3,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0981910411481066,9.92851162531774,1.1462203902548542,56.18371298016972,2.9980843584391037,0.1972233960138377,5.742906887223071,12.066114573901244,298.35619228966425,-0.7148837468225899,True,True,True,True,True,True,True,True,True,Before Correction
2,5,4,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0974901175144556,9.903164463272734,1.1462203902548542,56.18371298016972,2.9980843584391037,0.1972233960138377,5.742906887223071,12.066114573901244,298.35619228966425,-0.9683553672726576,True,True,True,True,True,True,True,True,True,Before Correction
2,5,5,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0980763775632907,9.880921093625822,1.1462203902548542,56.18371298016972,2.9980843584391037,0.1972233960138377,5.742906887223071,12.066114573901244,298.35619228966425,-1.190789063741775,True,True,True,True,True,True,True,True,True,Before Correction
2,6,1,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0985631512146394,9.902259010149592,1.0797366549692742,56.09843564390808,2.9995793134918327,0.1928368347353967,5.622635039861144,12.066114573901244,298.35619228966425,-0.977409898504078,True,True,True,True,True,True,True,True,True,Before Correction
2,6,2,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0985163646947127,9.89400544882862,1.0797366549692742,56.09843564390808,2.9995793134918327,0.1928368347353967,5.622635039861144,12.066114573901244,298.35619228966425,-1.0599455117138137,True,True,True,True,True,True,True,True,True,Before Correction
2,6,3,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0985931799287632,9.894602226997751,1.0797366549692742,56.09843564390808,2.9995793134918327,0.1928368347353967,5.622635039861144,12.066114573901244,298.35619228966425,-1.0539777300224884,True,True,True,True,True,True,True,True,True,Before Correction
2,6,4,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0977774136428531,9.920191464381992,1.0797366549692742,56.09843564390808,2.9995793134918327,0.1928368347353967,5.622635039861144,12.066114573901244,298.35619228966425,-0.7980853561800848,True,True,True,True,True,True,True,True,True,Before Correction
2,6,5,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0986003649015442,9.894826827048265,1.0797366549692742,56.09843564390808,2.9995793134918327,0.1928368347353967,5.622635039861144,12.066114573901244,298.35619228966425,-1.0517317295173534,True,True,True,True,True,True,True,True,True,Before Correction
2,7,1,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0978473674836135,9.894451622352827,1.0793725811041426,55.498992646064,3.005943962871582,0.1915665425738917,5.928736479262701,12.066114573901244,298.35619228966425,-1.0554837764717284,True,True,True,True,True,True,True,True,True,Before Correction
2,7,2,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0977654279356554,9.883695407145082,1.0793725811041426,55.498992646064,3.005943962871582,0.1915665425738917,5.928736479262701,12.066114573901244,298.35619228966425,-1.1630459285491843,True,True,True,True,True,True,True,True,True,Before Correction
2,7,3,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0980405613599585,9.91863424717024,1.0793725811041426,55.498992646064,3.005943962871582,0.1915665425738917,5.928736479262701,12.066114573901244,298.35619228966425,-0.8136575282975933,True,True,True,True,True,True,True,True,True,Before Correction
2,7,4,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0982189883540555,9.925052977780728,1.0793725811041426,55.498992646064,3.005943962871582,0.1915665425738917,5.928736479262701,12.066114573901244,298.35619228966425,-0.7494702221927163,True,True,True,True,True,True,True,True,True,Before Correction
2,7,5,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0983889451452125,9.90584988752364,1.0793725811041426,55.498992646064,3.005943962871582,0.1915665425738917,5.928736479262701,12.066114573901244,298.35619228966425,-0.9415011247635974,True,True,True,True,True,True,True,True,True,Before Correction
2,8,1,199.3836091537494,1.0331886613017969,1.006431346576924,1.0230363398799398,5.01832344372219,0.0987684916766053,9.915195007303724,1.123177105972459,55.2375429782091,2.99382009268426,0.1991368785924246,5.460620919407537,12.066114573901244,298.35619228966425,-0.8480499269627729,True,True,True,True,True,True,True,True,True,Before Correction
